Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-013316,2019-03,03/26/2019 15:30,Y, , ,1, , 72113,4,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3217,DR MARTIN LUTHER KING DR,77, , ,3217,DR MARTIN LUTHER KING,898955.3,1023484
19-013233,2019-03,03/26/2019 15:51,Y, , ,1, ,182999,1,DRUGS-POSSESSION/OTHR UNSPEC DRUG,7505,MICHIGAN AVE,2, , ,7505,MICHIGAN,888709.8,989214
19-013337,2019-03,03/26/2019 16:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3949,OHIO AVE,16, , ,3949,OHIO,897359.1,1001309
19-013317,2019-03,03/26/2019 16:00,Y, , ,1, , 21000,6,RAPE -- FORCIBLE,4900,BIRCHER,69, ,BP LOT, , ,0,0
19-013596,2019-03,03/26/2019 16:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5738,GOODFELLOW PL,50,GOODFELLOW PLACE APARTMENTS,57381F 5740 5746A,5738,GOODFELLOW,885171.5,1037431
19-013236,2019-03,03/26/2019 16:10,Y, , ,1, , 43013,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,8319,HALLS FERRY RD,74, ,INTERSECTION OF HALLS FERRY AND N BR, , ,896840.9,1048466
19-013237,2019-03,03/26/2019 16:14,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,4208,N EUCLID AVE,69, , ,4208,EUCLID,893074.2,1036842
19-013246,2019-03,03/26/2019 16:18,Y, , ,1, ,182130,2,DRUGS-POSSESSION/HEROIN,2777,HERMITAGE AVE,10, , , , ,875083.4,1011298
19-014304,2019-03,03/26/2019 16:18,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2777,HERMITAGE AVE,10, , ,2777,HERMITAGE,875083.4,1011298
19-013384,2019-03,03/26/2019 17:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2218,CHEROKEE ST,18, , ,2218,CHEROKEE,899094.8,1004826
19-013367,2019-03,03/26/2019 17:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4148,SCHILLER PL,5, , ,4148,SCHILLER,887070.2,998941.4
19-013515,2019-03,03/26/2019 17:00,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1515,LAFAYETTE AVE,33, , ,1515,LAFAYETTE,903528,1012566
19-013254,2019-03,03/26/2019 17:25,Y, , ,1, , 43016,3,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,2607,GRAVOIS AVE,24, ,BUS STOP, , ,899242.4,1009280
19-013257,2019-03,03/26/2019 17:27,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,2261,S KINGSHIGHWAY BLVD,12,WATERWAY CARWASH, ,2261,KINGSHIGHWAY,886440.5,1012113
19-013348,2019-03,03/26/2019 17:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8133,MORGANFORD RD,4, , ,8133,MORGANFORD,881180.8,991417.4
19-013269,2019-03,03/26/2019 17:45,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4930,CHRISTY BLVD,5, , ,4930,CHRISTY,884082.3,1001677
19-013341,2019-03,03/26/2019 18:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1808,HICKORY ST,32, , ,1808,HICKORY,902750.4,1014180
19-013278,2019-03,03/26/2019 18:00,Y, , ,1, , 51212,2,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3246,MORGANFORD RD,15, , ,3246,MORGANFORD,888340.1,1007181
19-013451,2019-03,03/26/2019 18:00,Y, , ,1, , 69711,6,LARCENY-ALL OTHER UNDER $500  /ATTEMPT,4511,MARGARETTA AVE,69, , ,4511,MARGARETTA,895014.3,1034237
19-013268,2019-03,03/26/2019 18:08,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4552,VIRGINIA AVE,16, , ,4552,VIRGINIA,893724.9,997830.4
19-013255,2019-03,03/26/2019 18:22,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,HICKORY LN / ST ANGE LN,33, , , , ,904245.2,1013903
19-013267,2019-03,03/26/2019 18:30,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,6059,MAPLE AVE,48, , ,1019,HAMILTON,879013.9,1029969
19-013403,2019-03,03/26/2019 19:00,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3301,PARK AVE,31, , ,3301,PARK,896494.3,1014793
19-013349,2019-03,03/26/2019 19:15,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5898,MACKLIND AVE,6, , ,5410,HOLLY HILLS,881360.8,999131.6
19-013277,2019-03,03/26/2019 19:28,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,N 20TH ST / FERRY ST,65, , , , ,903962.3,1032052
19-013277,2019-03,03/26/2019 19:28,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,N 20TH ST / FERRY ST,65, , , , ,903962.3,1032052
19-013277,2019-03,03/26/2019 19:28,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,N 20TH ST / FERRY ST,65, , , , ,903962.3,1032052
19-013277,2019-03,03/26/2019 19:28,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,N 20TH ST / FERRY ST,65, , , , ,903962.3,1032052
19-013273,2019-03,03/26/2019 19:30,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4800,PALM ST,55, , ,6101,WYMA,892311.6,1034051
19-013272,2019-03,03/26/2019 19:30,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,2933,S KINGSHIGHWAY BLVD,13,WALGREENS, ,2933,KINGSHIGHWAY,886227.6,1009738
19-014343,2019-03,03/26/2019 19:30,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2933,S KINGSHIGHWAY BLVD,13,WALGREENS, ,2933,KINGSHIGHWAY,886227.6,1009738
19-013275,2019-03,03/26/2019 19:49,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,4767,HAMMETT PL,55, , ,4767,HAMMETT,890779.8,1031142
19-013322,2019-03,03/26/2019 20:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4990,NEOSHO ST,7, , ,4990,NEOSHO,882902.2,1001699
19-013290,2019-03,03/26/2019 20:00,Y, , ,1, , 41016,1,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,4122,SCHILLER PL,5, , ,1915,OLIVE,887296.8,998790.6
19-013279,2019-03,03/26/2019 20:15,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4661,LABADIE AVE,56, , ,4661,LABADIE,892597.6,1032300
19-013285,2019-03,03/26/2019 20:30,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,RIVERVIEW DR / SPRING GARDEN D,75, , , , ,906550.1,1060949
19-013308,2019-03,03/26/2019 20:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",0,S EUCLID AVE / MCKINLEY AVE,38, , , , ,887798.6,1019870
19-013280,2019-03,03/26/2019 20:42,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1401,CHOUTEAU AVE,36, , , , ,904521.8,1014630
19-013284,2019-03,03/26/2019 21:00,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3720,GRAVOIS AVE,15,R&M LAUNDRY, ,3720,GRAVOIS,892390.7,1004341
19-014195,2019-03,03/26/2019 21:00,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,7807,MINNESOTA AVE,2, , ,7807,MINNESOTA,888285.1,988191.9
19-013298,2019-03,03/26/2019 21:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1256,SELLS AVE,74, , ,1256,SELLS,895191,1049147
19-013286,2019-03,03/26/2019 21:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3177,MINNESOTA AVE,30, , ,3177,MINNESOTA,896222.4,1006953
19-013502,2019-03,03/26/2019 21:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,1234,SHAWMUT PL,48, , ,1234,SHAWMUT,882339.4,1031344
19-013465,2019-03,03/26/2019 21:00,Y, , ,1, , 66701,2,LARCENY-BICYCLES UNDER $500,918,TALMAGE AVE,39, , ,918,TALMAGE,891247,1018067
19-013320,2019-03,03/26/2019 21:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6167,MCPHERSON AVE,46, , ,6167,MCPHERSON,877597.8,1026306
19-013342,2019-03,03/26/2019 21:00,Y, , ,1, , 64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3800,N NEWSTEAD AVE,68,LATTER GLORY APARTMENTS, ,3800,NEWSTEAD,895638.1,1033127
19-013291,2019-03,03/26/2019 21:45,Y, , ,1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,2708,N 22ND ST,60, , ,2707,RAUSCHENBACH,904258.4,1025916
19-013294,2019-03,03/26/2019 21:45,Y, , ,1, , 69703,4,LARCENY-ALL OTH/FRM PRSN/UNDER $500,0,S 14TH ST / GRATIOT ST,36, , ,1401,CHOUTEAU,904924.3,1015309
19-013291,2019-03,03/26/2019 21:45,Y, , ,1, , 38111,4,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,2708,N 22ND ST,60, , ,2707,RAUSCHENBACH,904258.4,1025916
19-013295,2019-03,03/26/2019 21:56,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5355,PAGE BLVD,48, ,ANNE MALONE HOME,5355,PAGE,884665.8,1030060
19-013301,2019-03,03/26/2019 22:12,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4954,CHIPPEWA ST,7, , ,4954,CHIPPEWA,884456.8,1004176
19-013292,2019-03,03/26/2019 22:17,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,0,N FLORISSANT AVE / MALLINCKROD,65, , , , ,904562.8,1028767
19-013299,2019-03,03/26/2019 22:45,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,ITASKA ST / PENNSYLVANIA AVE,17, , , , ,895057.3,996926.9
19-013302,2019-03,03/26/2019 23:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",6010,LUCILLE AVE,76, , ,6010,LUCILLE,890153.9,1045491
19-013303,2019-03,03/26/2019 23:12,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4225,W EVANS AVE,58, , ,4225,EVANS,894105.9,1026826
19-013306,2019-03,03/27/2019 00:45,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4041,PECK ST,67, , ,4041,PECK,901816.9,1030392
19-013314,2019-03,03/27/2019 01:00,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,6519,HOFFMAN AVE,11, , , , ,877644.7,1010686
19-013309,2019-03,03/27/2019 01:30,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4948,LEAHY AVE,71, , ,4953,LEAHY,894403.4,1039461
19-013356,2019-03,03/27/2019 02:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,2534,N GRAND BLVD,59,GRAND MOTEL, ,4609,RIDGEWOOD,899572.2,1026783
19-013310,2019-03,03/27/2019 02:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,I 55 SOUTHBOUND / LOUGHBOROUGH,1, ,ALIAS SB 55/LOUGHBOROUGH AVE CITY, , ,889032,991661.3
19-013347,2019-03,03/27/2019 02:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3010,WASHINGTON AVE,37, ,PARKING LOT,3010,WASHINGTON,899561.6,1020746
19-013313,2019-03,03/27/2019 02:55,Y, , ,1, , 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,305,N VANDEVENTER AVE,38,RALLYS, ,305,VANDEVENTER,894188.9,1021725
19-013313,2019-03,03/27/2019 02:55,Y, , ,1, , 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,305,N VANDEVENTER AVE,38,RALLYS, ,305,VANDEVENTER,894188.9,1021725
19-013313,2019-03,03/27/2019 02:55,Y, , ,1, , 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,305,N VANDEVENTER AVE,38,RALLYS, ,305,VANDEVENTER,894188.9,1021725
19-013318,2019-03,03/27/2019 03:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,606,LOGAN ST,74, , ,606,LOGAN,898315.8,1052624
19-013498,2019-03,03/27/2019 04:47,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3032,FRANKLIN AVE,59, , ,3032,FRANKLIN,899902.5,1021728
19-013319,2019-03,03/27/2019 04:48,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,120,BELLERIVE BLVD,1, , ,120,BELLERIVE,893562.9,993303.9
19-013396,2019-03,03/27/2019 04:55,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S 4TH ST / SPRUCE ST,35, , , , ,908773.8,1015571
19-013442,2019-03,03/27/2019 06:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,8983,RIVERVIEW DR,74, , ,8983,RIVERVIEW,898746.8,1053931
19-013358,2019-03,03/27/2019 06:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,AUBERT AVE / FOUNTAIN AVE,53,FOUNTAIN PARK, , , ,888368.6,1027628
19-013486,2019-03,03/27/2019 07:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3114,S GRAND BLVD,25, , ,3114,GRAND,893907.5,1008295
19-013321,2019-03,03/27/2019 07:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",2810,N FLORISSANT AVE,63,SHELL, ,2810,FLORISSANT,905928.8,1026064
19-013420,2019-03,03/27/2019 07:00,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3231,LAFAYETTE AVE,31, , ,3231,LAFAYETTE,896369.2,1013474
19-013430,2019-03,03/27/2019 07:10,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,8340,N BROADWAY,74, , ,8340,BROADWAY,897599.8,1048898
19-013325,2019-03,03/27/2019 07:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8500,N BROADWAY,74, , , , ,897467.5,1050141
19-013344,2019-03,03/27/2019 08:30,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,8529,CONCORD PL,74, , ,8529,CONCORD,896985.2,1050322
19-013740,2019-03,03/27/2019 09:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4444,FOREST PARK AVE,38, , ,4444,FOREST PARK,889330.6,1021002
19-013360,2019-03,03/27/2019 09:00,Y, , ,1, , 42014,6,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,4838,KOSSUTH AVE,69, , ,4814,KOSSUTH,893160.9,1035794
19-013354,2019-03,03/27/2019 09:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,4120,PENNSYLVANIA AVE,16, , ,4120,PENNSYLVANIA,895721.8,1000515
19-013401,2019-03,03/27/2019 09:47,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,300,N 4TH ST,35, ,@MANSION HOUSE,300,4TH,909633.8,1017651
19-013353,2019-03,03/27/2019 10:30,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
19-013355,2019-03,03/27/2019 10:49,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / MAGNOLIA,81, ,ALIAS MAGNOLIA AVE/S KINGSHWY BLVD C, , ,886408.4,1010690
19-013393,2019-03,03/27/2019 11:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,GAMBLE ST / N LEFFINGWELL AVE,59, , , , ,901398.2,1022521
19-013361,2019-03,03/27/2019 11:25,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,5096,ARLINGTON AVE,71, ,@VICTIMS HOME,5096,ARLINGTON,892715.2,1041312
19-013369,2019-03,03/27/2019 11:30,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5561,CHAMBERLAIN AVE,48, , ,5561,CHAMBERLAIN,883163.1,1029833
19-013405,2019-03,03/27/2019 11:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",800,MARKET ST,35,BANK OF AMERICA PLAZA, ,800,MARKET,907607,1016897
19-013716,2019-03,03/27/2019 12:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3301,IOWA AVE,30, , , , ,897889.1,1005907
19-013510,2019-03,03/27/2019 12:30,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,4142,CLEVELAND AVE,27, , ,4142,CLEVELAND,890788.4,1011551
19-013374,2019-03,03/27/2019 12:40,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,118,MORGAN ST,35, ,@BIG DADDYS,721,2ND,910499.1,1018622
19-013372,2019-03,03/27/2019 12:50,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5400,ST LOUIS AVE,50, , , , ,887295.9,1034900
19-013389,2019-03,03/27/2019 13:00,Y, , ,1, , 43012,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,7600,HALL ST,79, ,@WORKHOUSE,7600,HALL,899461.2,1045874
19-013438,2019-03,03/27/2019 13:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5471,DR MARTIN LUTHER KING DR,50, ,REAR PARKING LOT,5471,DR MARTIN LUTHER KING,885245.3,1032426
19-013415,2019-03,03/27/2019 13:15,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",3728,MARKET ST,37, , ,3728,MARKET,894650.9,1018863
19-013379,2019-03,03/27/2019 13:24,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5900,WABADA AVE,50, , , , ,882789.8,1035239
19-013385,2019-03,03/27/2019 13:35,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,BELT AVE / DR MARTIN LUTHER KI,78, , , , ,885160.5,1032266
19-013391,2019-03,03/27/2019 13:43,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1508,HEBERT ST,63, , ,1508,HEBERT,906132,1027115
19-013397,2019-03,03/27/2019 14:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,374,S GRAND BLVD,37,ICON STUDENT SPACES, ,374,GRAND,895980.2,1018849
19-013406,2019-03,03/27/2019 14:00,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",4626,GREER AVE,56, , ,4626,GREER,892960,1032283
19-013413,2019-03,03/27/2019 14:00,Y, , ,1, , 63601,5,"LARCENY-SHOPLIFT $500 - $24,999",4167,LINDELL BLVD,38,SPRINT STORE, ,4167,LINDELL,892104.8,1022153
19-013392,2019-03,03/27/2019 14:18,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,GOODFELLOW BLVD / ROOSEVELT PL,50, , , , ,884530.8,1036172
19-013398,2019-03,03/27/2019 14:18,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,554,WASHINGTON AVE,35, , , , ,908954.4,1018431
19-013395,2019-03,03/27/2019 14:19,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4512,MANCHESTER AVE,39, ,PARKING LOT,4512,MANCHESTER,888146.9,1016857
19-013500,2019-03,03/27/2019 14:25,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,701,S SKINKER BLVD,45, , ,701,SKINKER,876186.6,1020858
19-013452,2019-03,03/27/2019 14:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,6104,NORTH POINTE BLVD,73, , ,5902,NORTH POINTE,890899.5,1048307
19-013557,2019-03,03/27/2019 15:00,Y, , ,1, , 72113,5,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4946,WASHINGTON AVE,38, , ,4946,WASHINGTON,888038.3,1025646
19-013482,2019-03,03/27/2019 15:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3928,ALBERTA ST,16, , ,3928,ALBERTA,891075.6,1002217
19-013404,2019-03,03/27/2019 15:11,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1925,OFALLON ST,61, , ,720,OLIVE,904761.2,1022231
19-013460,2019-03,03/27/2019 15:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1720,CHOUTEAU AVE,33, , ,1720,CHOUTEAU,903721,1014843
19-013410,2019-03,03/27/2019 15:38,Y, , ,1, ,250000,5,LOITERING-BEGGING,0,FOREST PARK AVE / S KINGSHIGHW,38, , , , ,887198.4,1021913
19-013408,2019-03,03/27/2019 15:40,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5200,TENNESSEE AVE,1, , , , ,891520.9,996754.3
19-013418,2019-03,03/27/2019 15:43,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3400,CONNECTICUT ST,25, , , , ,894948.8,1007143
19-013558,2019-03,03/27/2019 15:50,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4721,N 20TH ST,66, , ,4721,20TH,903061.1,1033547
19-013530,2019-03,03/27/2019 16:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4448,ASHLAND AVE,56, , ,4448,ASHLAND,894501.6,1032224
19-013590,2019-03,03/27/2019 16:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6303,ALASKA AVE,1, , ,6303,ALASKA,889924.5,993589.6
19-013416,2019-03,03/27/2019 16:01,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,5600,CLAYTON AVE,82, ,@FOREST PARK - PARK ADMINISTRATION B,5600,CLAYTON,883092.8,1019312
19-013409,2019-03,03/27/2019 16:15,Y, , ,1, ,250000,4,LOITERING-BEGGING,1124,LUCAS AVE,35, , , , ,907416.8,1019101
19-013545,2019-03,03/27/2019 16:30,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6102,ALABAMA AVE,1, , ,6102,ALABAMA,891323.4,993672.8
19-013433,2019-03,03/27/2019 16:35,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3300,ARSENAL ST,25, , ,3300,ARSENAL,895440.6,1008070
19-013436,2019-03,03/27/2019 16:45,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4500,FAIR AVE,68, , ,4528,FAIR,899199.9,1034498
19-013425,2019-03,03/27/2019 16:47,Y, , ,1, ,250000,1,LOITERING-BEGGING,722,LOUGHBOROUGH AVE,1, , ,722,LOUGHBOROUGH,889207.9,991441.3
19-013422,2019-03,03/27/2019 16:50,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4051,GRAVOIS AVE,15, , , , ,890229.4,1003817
19-013503,2019-03,03/27/2019 17:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2618,DELMAR BLVD,37, ,REAR DOOR,2618,DELMAR,902031.1,1020787
19-013532,2019-03,03/27/2019 17:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N 6TH ST / OLIVE ST,35, , , , ,908728.6,1017711
19-013439,2019-03,03/27/2019 17:12,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,1516,S KINGSHIGHWAY BLVD,39,QUIKTRIP, , , ,887069.8,1014920
19-013431,2019-03,03/27/2019 17:23,Y, , ,1, ,250000,1,LOITERING-BEGGING,400,BATES ST,1, , , , ,893198.9,994174.4
19-013432,2019-03,03/27/2019 17:26,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,S GRAND BLVD / RUSSELL BLVD,26, , , , ,894541,1012354
19-013440,2019-03,03/27/2019 17:32,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3230,BAILEY AVE,67, ,CITY STREET,3230,BAILEY,901829,1030263
19-013547,2019-03,03/27/2019 17:40,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",1201,MACKLIND AVE,41,HUMANE SOCIETY OF MISSOURI, ,1200,MACKLIND,884016.7,1016967
19-013444,2019-03,03/27/2019 18:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 15TH ST / MARKET ST,36, , , , ,905228.1,1017830
19-013506,2019-03,03/27/2019 18:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4630,LINDELL BLVD,38,HOLIDAY INN EXPRESS,@HOTEL- COMFORT INN,4630,LINDELL,888466.8,1022921
19-013533,2019-03,03/27/2019 18:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",3933,HUMPHREY ST,15, , ,3933,HUMPHREY,891228.4,1007105
19-013640,2019-03,03/27/2019 18:00,Y, , ,1, , 43016,1,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,7427,S BROADWAY,2, , ,7427,BROADWAY,889623.8,988629.2
19-013441,2019-03,03/27/2019 18:03,Y, , ,1, ,250000,1,LOITERING-BEGGING,5400,S BROADWAY,1, , ,5400,BROADWAY,894398.6,994209
19-013447,2019-03,03/27/2019 18:15,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,E FAIR AVE / GRANT ST,68, , , , ,900495.4,1035434
