Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-018199,2019-04,04/23/2019 18:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3400,CHIPPEWA ST,16, , ,3400,CHIPPEWA,894427.3,1003077
19-018269,2019-04,04/23/2019 18:30,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3554,VICTOR ST,25, , ,3554,VICTOR,894286.3,1010753
19-018204,2019-04,04/23/2019 18:45,Y, , ,1, , 92000,1,SIMPLE ASSAULT-HARRASSMENT,621,HAVEN ST,1, , ,621,HAVEN,890002.6,991874.3
19-018300,2019-04,04/23/2019 19:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7601,VERMONT AVE,2, , ,7601,VERMONT,887932.3,989410.6
19-018295,2019-04,04/23/2019 19:00,Y, , ,1, , 65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",4204,ELLENWOOD AVE,5, , ,4204,ELLENWOOD,887794.5,1001751
19-018193,2019-04,04/23/2019 19:00,Y, , ,1, ,250000,1,LOITERING-BEGGING,900,LOUGHBOROUGH AVE,1,CARONDOLET NEIGHBORHOOD,HIGHWAY 55 NORTHBOUND EXIT RAMP, , ,888861.4,991772.8
19-018208,2019-04,04/23/2019 19:15,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,2415,N KINGSHIGHWAY BLVD,52, , ,2415,KINGSHIGHWAY,889128.1,1032112
19-018205,2019-04,04/23/2019 19:25,Y, , ,1, , 41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,936,BELLERIVE BLVD,1, , ,936,BELLERIVE,890892,995024.6
19-018206,2019-04,04/23/2019 19:29,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,CHEROKEE ST / ILLINOIS AVE,18, , , , ,899736.9,1004949
19-018235,2019-04,04/23/2019 19:40,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2,S KINGSHIGHWAY BLVD,38, ,AT INTERSECTION OF S KINGSHIGHWAY AN,5562,PALM,887253.1,1022319
19-018212,2019-04,04/23/2019 19:50,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3500,BINGHAM AVE,16, , ,3500,BINGHAM,893416.3,999808.1
19-018338,2019-04,04/23/2019 20:00,Y, , ,1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,8569,N BROADWAY,74, , ,8569,BROADWAY,897370.3,1050755
19-018446,2019-04,04/23/2019 20:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4146,SAINT LOUIS AVE,56, , ,4146,SAINT LOUIS,896917.6,1029362
19-018246,2019-04,04/23/2019 20:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",4912,MARGARETTA AVE,69, , ,4912,MARGARETTA,892163.1,1035703
19-018290,2019-04,04/23/2019 20:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4243,LACLEDE AVE,38, , ,4243,LACLEDE,891471.8,1021359
19-018223,2019-04,04/23/2019 20:32,Y, , ,1, ,152200,4,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3730,MAFFITT AVE,59, , ,3722,MAFFITT,898819.7,1027537
19-018330,2019-04,04/23/2019 21:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3100,GRAVOIS AVE,30, , , , ,896259,1007162
19-018576,2019-04,04/23/2019 21:00,Y, , ,1, , 69502,6,"LARCENY-ALL OTHER OVER $25,000",8000,HALL ST,79,ROADRUNNER TRANSPORTATION SYSTEMS I, ,8000,HALL,898772.4,1047846
19-018226,2019-04,04/23/2019 21:09,Y, , ,1, , 36112,2,ROBBERY-COMMERCE PL/FIREARM USED/ATTEMPT,3801,GRAVOIS AVE,15, ,@WENDYS - GRAVOIS,3801,GRAVOIS,891737.6,1004472
19-018227,2019-04,04/23/2019 21:15,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",7227,MICHIGAN AVE,1, , ,7227,MICHIGAN,889292.3,989840.3
19-018435,2019-04,04/23/2019 21:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6801,SUTHERLAND AVE,9, , ,6801,SUTHERLAND,874962.8,1004595
19-018274,2019-04,04/23/2019 21:45,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5873,HOLLY HILLS AVE,8, , ,5873,HOLLY HILLS,878121.2,999627.1
19-018282,2019-04,04/23/2019 22:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6364,DEVONSHIRE AVE,8, , ,6364,DEVONSHIRE,877458.8,1003416
19-018328,2019-04,04/23/2019 22:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6015,HANCOCK AVE,9, , ,6700,HANCOCK,879434,1007562
19-018443,2019-04,04/23/2019 22:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6254,DELOR ST,8, , ,6254,DELOR,877954.8,1001735
19-018285,2019-04,04/23/2019 22:05,Y, , ,1, , 65711,2,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,5831,LORAN AVE,8, , ,5831,LORAN,878986.2,1001127
19-018232,2019-04,04/23/2019 22:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3412,UTAH ST,25, , ,3408,UTAH,894684.9,1006182
19-018303,2019-04,04/23/2019 22:15,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,601,CLARK AVE,35,BALLPARK VILLAGE, ,601,CLARK,908223.8,1016086
19-018271,2019-04,04/23/2019 22:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,803,PORTLAND TER,74, , ,803,PORTLAND,897751.2,1053076
19-018321,2019-04,04/23/2019 23:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5237,MAPLE AVE,51, , ,919,JEFFERSON,885657.3,1029256
19-018247,2019-04,04/23/2019 23:00,Y, , ,1, ,103000,1,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,6850,GRAVOIS AVE,4,PAPA JOHNS PIZZA, ,6850,GRAVOIS,881763.6,996481.5
19-018238,2019-04,04/23/2019 23:20,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,N BROADWAY / RIVERVIEW BLVD,74, , , , ,897816.4,1053556
19-018236,2019-04,04/23/2019 23:30,Y, , ,1, , 41016,4,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,1000,WASHINGTON AVE,35, ,APT 230,1000,WASHINGTON,907483,1018737
19-018234,2019-04,04/23/2019 23:31,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",215,S 8TH ST,35, , ,215,8TH,907487.6,1016506
19-018240,2019-04,04/23/2019 23:40,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N KINGSHIGHWAY BLVD / MAPLE AV,53, , , , ,888118.1,1028778
19-018342,2019-04,04/24/2019 00:01,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3131,CALIFORNIA AVE,30, , ,3131,CALIFORNIA,897581.3,1007076
19-018342,2019-04,04/24/2019 00:01,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3131,CALIFORNIA AVE,30, , ,3131,CALIFORNIA,897581.3,1007076
19-018241,2019-04,04/24/2019 00:10,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,N KINGSHIGHWAY BLVD / LILLIAN,71, , , , ,893063.9,1039007
19-018440,2019-04,04/24/2019 00:16,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2027,AGNES AVE,65, , ,2027,AGNES,905186.9,1028441
19-018258,2019-04,04/24/2019 00:30,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",0,LAFAYETTE AVE / S TUCKER BLVD,34, , , , ,904266.3,1012143
19-018436,2019-04,04/24/2019 00:45,Y, , ,1, , 41012,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 2ND DEGREE,0,SAINT LOUIS AVE / UNION BLVD,52, , , , ,888227.8,1034459
19-018250,2019-04,04/24/2019 01:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1720,MARKET ST,36, ,@MAIN POST OFFICE,1720,MARKET,904195.4,1017639
19-018248,2019-04,04/24/2019 01:29,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,0,DODDRIDGE ST / HALL ST,79, , , , ,898134.9,1050543
19-018256,2019-04,04/24/2019 01:46,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5476,GENEVIEVE AVE,72, , ,5590,FLORISSANT,892682.6,1043374
19-018254,2019-04,04/24/2019 01:49,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3508,WATSON RD,9, ,COMMON HALL OF BUILDING,3508,WATSON,877381,1006962
19-018255,2019-04,04/24/2019 02:10,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,6018,SHULTE AVE,76, , ,5400,PARTRIDGE,890562.9,1046380
19-018257,2019-04,04/24/2019 02:50,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,4218,LINDELL BLVD,38,WALGREENS, ,4218,LINDELL,891808.7,1022061
19-018316,2019-04,04/24/2019 02:50,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",5001,S BROADWAY,17, , ,5001,BROADWAY,894903.3,995424
19-018724,2019-04,04/24/2019 03:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,ENRIGHT AVE / WALTON AVE,54, , , , ,889487.6,1026393
19-018724,2019-04,04/24/2019 03:00, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,ENRIGHT AVE / WALTON AVE,54, , , , ,889487.6,1026393
19-018259,2019-04,04/24/2019 03:08,Y, , ,1, , 10000,6,HOMICIDE,933,ELIAS AVE,74, , ,933,ELIAS,896324.3,1051754
19-018835,2019-04,04/24/2019 04:10,Y, , ,1, , 52221,4,BURGLARY-BUSINESS/NIT/UNLAW ENT/OCCUPIED,315,N 9TH ST,35,CULINARIA, ,315,9TH,907779.2,1018012
19-018260,2019-04,04/24/2019 04:19,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5513,PENNSYLVANIA AVE,1, , ,5519,PENNSYLVANIA,893738.4,993962.9
19-018302,2019-04,04/24/2019 04:54,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6714,DOLAN PL,44, , ,6714,DOLAN,876971.2,1018113
19-018318,2019-04,04/24/2019 05:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6982,PERNOD AVE,9, , ,6982,PERNOD,874107.1,1006762
19-018262,2019-04,04/24/2019 05:45,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,E GRAND AVE / I 70 EASTBOUND,66, , , , ,904580.1,1034005
19-018287,2019-04,04/24/2019 06:00,Y, , ,1, , 92000,1,SIMPLE ASSAULT-HARRASSMENT,7311,MINNESOTA AVE,2, , ,7311,MINNESOTA,889416.1,989467
19-018265,2019-04,04/24/2019 06:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 55 SOUTHBOUND / I 70 WESTBOU,35, ,ALIAS I 70 WB/I 55 SB, , ,909940.9,1014494
19-018437,2019-04,04/24/2019 06:30,Y, , ,1, , 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5671,CATES AVE,48, , ,5671,CATES,881861.1,1028436
19-018284,2019-04,04/24/2019 06:35,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,1324,TOWER GROVE AVE,39, , ,1324,TOWER GROVE,889910.5,1016338
19-018393,2019-04,04/24/2019 07:30,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4600,PRIMM ST,4, , ,5216,FINKMAN,881339.1,993310.5
19-018400,2019-04,04/24/2019 07:50,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,1000,LOCUST ST,35, , ,1116,14TH,907440.4,1018277
19-018289,2019-04,04/24/2019 08:35,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5556,NATURAL BRIDGE AVE,50, ,REAR PARKING AREA,5556,NATURAL BRIDGE,887056.5,1037340
19-018286,2019-04,04/24/2019 08:36,Y, , ,1, ,250000,4,LOITERING-BEGGING,721,N TUCKER BLVD,36,SHELL GAS STATION, ,721,TUCKER,906857.6,1019492
19-018301,2019-04,04/24/2019 09:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3409,WINNEBAGO ST,19, , ,3409,WINNEBAGO,894331.9,1003753
19-019831,2019-04,04/24/2019 09:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",5326,ORIOLE AVE,72, , ,5326,ORIOLE,890623,1044488
19-018396,2019-04,04/24/2019 09:02,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4221,SHAW AVE,27,MULLANPHY SCHOOL, ,4221,SHAW,890322.9,1013621
19-018490,2019-04,04/24/2019 09:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5302,SUTHERLAND AVE,7, , ,5302,SUTHERLAND,882542.3,1003419
19-018459,2019-04,04/24/2019 09:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4659,MARYLAND AVE,38, ,BRENAN S, , ,888454.8,1023811
19-018306,2019-04,04/24/2019 09:44,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3750,MINNESOTA AVE,19, , ,3750,MINNESOTA,895776.5,1003197
19-018314,2019-04,04/24/2019 10:10,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,HICKORY LN / ST ANGE LN,33, , , , ,904245.2,1013903
19-018326,2019-04,04/24/2019 11:00,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1410,MADISON ST,63, , ,1410,MADISON,907252.9,1024133
19-018322,2019-04,04/24/2019 11:16,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4675,PAGE BLVD,54, , ,4675,PAGE,890151.2,1028560
19-018333,2019-04,04/24/2019 11:40,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4138,W CARTER AVE,68, , ,4138,CARTER,898664.1,1034401
19-019395,2019-04,04/24/2019 12:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",2521,BURD AVE,50, , ,2521,BURD,885371.8,1034310
19-018403,2019-04,04/24/2019 12:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,5426,UNION BLVD,71, , ,5426,UNION,894165.7,1041542
19-019593,2019-04,04/24/2019 12:00,Y, , ,1, ,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,8575,MORA LA,73, , ,8575,MORA,891822.4,1049766
19-018340,2019-04,04/24/2019 12:10,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3933,S BROADWAY,16,SAINT ALEXIUS HOSPITAL, ,3933,BROADWAY,897890.5,1001421
19-018340,2019-04,04/24/2019 12:10,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3933,S BROADWAY,16,SAINT ALEXIUS HOSPITAL, ,3933,BROADWAY,897890.5,1001421
19-018336,2019-04,04/24/2019 12:12,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,826,GUSTAV AVE,74, , ,826,GUSTAV,897463.4,1052518
19-018377,2019-04,04/24/2019 12:45,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S 14TH ST / CLARK AVE,36, , ,1915,OLIVE,905366,1016898
19-018423,2019-04,04/24/2019 13:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,2610,CLARK AVE,37,DEVITA DIALYSIS, ,2610,CLARK,900994.8,1017902
19-018346,2019-04,04/24/2019 13:33,Y, , ,1, ,250000,1,LOITERING-BEGGING,6900,IDAHO AVE,1, , , , ,889259.4,991516.9
19-018358,2019-04,04/24/2019 13:50,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
19-018434,2019-04,04/24/2019 14:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,536,EILER ST,1, , ,536,EILER,892549.1,995273.1
19-018382,2019-04,04/24/2019 14:07,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",3125,S KINGSHIGHWAY BLVD,13,CENTRAL VPA HIGH SCHOOL, , , ,885608.9,1009040
19-018360,2019-04,04/24/2019 14:18,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4501,MINNESOTA AVE,17, , ,4501,MINNESOTA,894824.1,998188.8
19-018360,2019-04,04/24/2019 14:18,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4501,MINNESOTA AVE,17, , ,4501,MINNESOTA,894824.1,998188.8
19-018368,2019-04,04/24/2019 14:40,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,4620,S KINGSHIGHWAY BLVD,5,MCDONALDS, ,4620,KINGSHIGHWAY,884312.7,1002371
19-018372,2019-04,04/24/2019 14:49,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,NEBRASKA AVE / RUSSELL BLVD,24, , , , ,897810.9,1011863
19-018399,2019-04,04/24/2019 15:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2711,VIRGINIA AVE,25, , ,2711,VIRGINIA,895643.5,1009655
19-018388,2019-04,04/24/2019 15:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,401,HOLLY HILLS AVE,1, , ,401,HOLLY HILLS,891457,992100.2
19-019290,2019-04,04/24/2019 15:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",811,SPRUCE ST,35,WESTIN HOTEL, ,811,SPRUCE,907472.1,1015934
19-018691,2019-04,04/24/2019 15:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,2750,CHARITON ST,17, , ,2750,CHARITON,896568.5,999224.3
19-018567,2019-04,04/24/2019 15:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5840,CABANNE AVE,48, , ,5840,CABANNE,880898.8,1028739
19-018391,2019-04,04/24/2019 15:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,3972,BATES ST,3,HOLLY HILLS,HOLLY HILLS NEIGHBORHOOD,3972,BATES,887984.3,997418.2
19-018445,2019-04,04/24/2019 15:00,Y, , ,1, ,175100,4,SEX OFFNS-SX MISCONDUCT/SUS<17&VIC 14-15/NO FO,200,N BROADWAY,35, , ,900,VANDEVENTER,0,0
19-018402,2019-04,04/24/2019 15:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3150,SUBLETTE AVE,13,YMCA, ,2224,EDWARDS,882868.8,1008791
19-018413,2019-04,04/24/2019 15:15,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3751,S JEFFERSON AVE,19,MOTO MART, ,3751,JEFFERSON,898162.7,1002525
19-018378,2019-04,04/24/2019 15:25,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,6762,CHIPPEWA ST,8, , ,6762,CHIPPEWA,874855.4,1003292
19-018390,2019-04,04/24/2019 15:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 6TH ST / WASHINGTON AVE,35, , , , ,908954.4,1018431
19-018477,2019-04,04/24/2019 15:57,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",315,CHESTNUT ST,35,ROOM 1291,@HOTEL- HYATT REGENCY,315,CHESTNUT,909422.4,1016993
19-018385,2019-04,04/24/2019 15:58,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,4201,N 2ND ST,64,WILSON AUTO, ,4201,2ND,906151.1,1032667
19-018626,2019-04,04/24/2019 16:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2723,GRAVOIS AVE,24, , ,2723,GRAVOIS,898331.4,1008736
19-018452,2019-04,04/24/2019 16:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,7220,PENNSYLVANIA AVE,1, ,1ST FLR,7220,PENNSYLVANIA,890008.2,989298.6
19-018386,2019-04,04/24/2019 16:10,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3925,PARNELL ST,65, , ,3925,PARNELL,902379,1029445
19-018387,2019-04,04/24/2019 16:13,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,614,S 7TH ST,35, , ,614,7TH,907654.5,1015161
19-018384,2019-04,04/24/2019 16:14,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4648,HAMPTON AVE,8, , , , ,879032.9,1003352
19-018395,2019-04,04/24/2019 16:25,Y, , ,1, , 31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3645,PAGE BLVD,77, , , , ,897714.3,1024471
19-018610,2019-04,04/24/2019 16:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2715,RUTGER ST,31, , ,2715,RUTGER,899534.4,1014948
19-019081,2019-04,04/24/2019 16:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / I 64 EASTBOUND,37, , , , ,895987.1,1018872
19-018401,2019-04,04/24/2019 16:45,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,400,S KINGSHIGHWAY BLVD,38,BARNES JEWISH HOSPITAL, ,4526,CHILDRENS,887074.8,1020998
19-018401,2019-04,04/24/2019 16:45,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,400,S KINGSHIGHWAY BLVD,38,BARNES JEWISH HOSPITAL, ,4526,CHILDRENS,887074.8,1020998
19-018408,2019-04,04/24/2019 17:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1919,OFALLON ST,61, , ,1919,OFALLON,904538.2,1022258
19-018481,2019-04,04/24/2019 17:00,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3519,HUMPHREY ST,25, , ,3519,HUMPHREY,894070.2,1006802
19-018411,2019-04,04/24/2019 17:17,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2746,WYOMING ST,30, , , , ,897713.1,1006377
19-018406,2019-04,04/24/2019 17:30,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,0,N 19TH ST / CARR DR,61, , , , ,904559.3,1021416
19-018406,2019-04,04/24/2019 17:30,Y, , ,1, , 91123,4,SIMPLE ASSAULT-CHILD/NO INJURY,0,N 19TH ST / CARR DR,61, , , , ,904559.3,1021416
19-018414,2019-04,04/24/2019 17:44,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8108,N BROADWAY,74, , ,8108,BROADWAY,897242.8,1047765
19-018409,2019-04,04/24/2019 17:50,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,1400,PAPIN ST,36, , , , ,904633.3,1014768
19-018420,2019-04,04/24/2019 17:50,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5803,S BROADWAY,1, ,2ND FLOOR,5803,BROADWAY,893714.2,992995.5
19-018410,2019-04,04/24/2019 17:54,Y, , ,1, ,250000,1,LOITERING-BEGGING,5605,S GRAND BLVD,3, ,INTERSECTION OF BATES AND GRAND, , ,890324.4,995926.1
19-018426,2019-04,04/24/2019 18:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,CHIPPEWA ST / S KINGSHIGHWAY B,5, , , , ,885013.8,1004274
19-018531,2019-04,04/24/2019 18:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7878,COSTA PL,1, ,APT C,7851,BANDERO,886296.4,989353
19-018424,2019-04,04/24/2019 18:40,Y, , ,1, , 43016,1,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,6400,PENNSYLVANIA AVE,1, , ,6400,PENNSYLVANIA,892049.5,991589.8
19-018573,2019-04,04/24/2019 19:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2206,LUCAS AVE,36, , ,2206,LUCAS,902915.2,1020334
19-018476,2019-04,04/24/2019 19:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3635,VISTA AVE,29,ST LOUIS UNIVERSITY HOSPITAL, ,3655,VISTA,894354.8,1015713
19-018427,2019-04,04/24/2019 19:00,Y, , ,1, , 42013,2,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,3291,S KINGSHIGHWAY BLVD,14,QUIKTRIP, ,3291,KINGSHIGHWAY,885690.1,1007605
19-018492,2019-04,04/24/2019 19:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3291,S KINGSHIGHWAY BLVD,14,QUIK TRIP, ,3291,KINGSHIGHWAY,885690.1,1007605
19-018422,2019-04,04/24/2019 19:02,Y, , ,1, , 72130,3,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,0,MINNESOTA AVE / POTOMAC ST,19, , ,3548,POTOMAC,896036.5,1004839
19-018425,2019-04,04/24/2019 19:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4400,NATURAL BRIDGE AVE,56, , , , ,895482.4,1032844
19-018433,2019-04,04/24/2019 19:39,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,BARNES JEWISH HOSPITAL PLZ / S,38, , , , ,886931.8,1020171
19-018503,2019-04,04/24/2019 20:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4801,TERRACE AVE,6, , ,4801,TERRACE,883542.3,999470.6
19-018432,2019-04,04/24/2019 20:41,Y, , ,1, ,250000,4,LOITERING-BEGGING,1235,WASHINGTON AVE,36,ROSALITA S,STREET/SIDEWALK, , ,906498.3,1019221
